function	description	ARTIB17W0	ARTIB17W4	ARTIB18W0	ARTIB18W4	ARTIB19W0	ARTIB19W4	ARTIB20W0	ARTIB20W4	ARTIB21W0	ARTIB21W4	ARTIB22W0	ARTIB22W4	ARTIB23W0	ARTIB23W4	ARTIB24W0	ARTIB24W4	ARTIB25W0	ARTIB25W4	ARTIB26W0	ARTIB26W4	ARTIB27W0	ARTIB27W4	ARTIB28W0	ARTIB28W4	ARTIB29W0	ARTIB29W4	ARTIB30W0	ARTIB30W4	ARTIB31W0	ARTIB31W4	ARTIB32W0	ARTIB32W4	ARTIB33W0	ARTIB33W4	ARTIB34W0	ARTIB34W4	ARTIB35W0	ARTIB35W4	ARTIB36W0	ARTIB36W4	ARTIB37W0	ARTIB37W4	ARTIB38W0	ARTIB38W4	PMT11W0	PMT12W0	PMT1W0	PMT27W0	PMT34W0	PMT34W48	PMT35W0	PMT35W48	PMT36W0	PMT37W0	PMT37W48	PMT40W0	PMT40W48	PMT43W0	PMT43W48	PMT44W0	PMT46W48	PMT48W0	PMT4W0	PMT4W48	PMT50W48	PMT52W0	PMT52W48	PMT58W0	PMT60W0	PMT60W48	PMT62W0	PMT62W48	PMT63W0	PMT64W0	PMT69W0	PMT69W48	PMT7W0	PMT7W48	R10W24	R12W24	R14W48	R15W48	R16W48	R17W48	R19W48	R20W48	R21W48	R22W48	R24W48	R25W48	R26W48	R29W48	R30W48	R4W48	R5W48
K02020	modA; molybdate transport system substrate-binding protein	14764.0	13247.0	14537.08	16761.75	17358.09	18181.99	15945.92	14788.61	17284.0	13750.96	19332.92	22050.75	19150.3	22977.53	8358.42	10429.16	24427.620000000003	19559.01	19644.24	18631.44	18072.99	15031.5	18974.86	18723.33	16760.33	12653.0	16582.47	24224.7	22496.53	23469.42	17926.42	18757.83	17971.17	17318.5	13502.08	14585.7	25046.36	29192.33	23573.69	21890.17	19732.83	18196.25	16610.58	22778.0	18217.91	18368.67	22393.83	17777.75	19430.22	21713.63	21921.0	19418.58	30591.3	22430.75	20075.42	22877.79	33866.09	20756.67	16763.25	34418.08	28253.5	51035.02	21007.33	23493.75	30880.25	35852.25	7723.08	46188.56	19024.26	26866.84	21029.71	57103.0	33746.7	16683.34	40951.72	23652.75	26336.08	26217.83	20239.24	37037.87	26765.5	23588.04	19516.15	19587.0	12717.83	15204.0	19454.1	12602.0	17695.57	13667.83	16035.41	8831.92	17143.11	24557.59	21027.41
K02021	ABC.MR; putative ABC transport system ATP-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	5.5	0.0	41.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33
K02022	ABC.MR.TX; HlyD family secretion protein	13.5	59.5	242.0	184.0	193.0	15.0	96.0	0.0	0.0	0.0	30.0	0.0	49.0	0.0	0.0	0.0	0.0	2.0	20.0	185.0	8.57	0.0	229.36	170.0	22.0	4.0	24.0	11.0	17.0	0.0	25.0	0.0	0.0	6.0	0.0	6.5	329.0	495.0	151.0	49.0	16.0	17.5	0.0	5.0	26.0	2847.0	33.0	26.0	27.0	3.0	1168.0	105.0	385.0	40.0	246.0	85.78999999999999	229.0	17.0	286.0	5.0	1280.5	0.0	87.0	0.0	265.0	0.0	85.0	0.0	57.0	691.0	0.0	1.0	0.0	139.0	3706.0	19.0	83.5	169.0	6.0	164.0	72.5	398.5	215.0	219.0	0.0	38.5	2091.0	22.0	76.0	15.0	62.0	142.0	670.86	583.0	532.0
K02024	lamB; maltoporin	99.0	10.0	649.0	0.0	2981.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	655.67	3400.0	0.0	29.0	20.67	173.82999999999998	0.0	0.0	85.67	211.0	0.0	31.33	282.83000000000004	0.0	263.14	0.0	491.52	285.0	0.0	24.33	420.67	0.0	67.33	2.67	2954.33	0.0	195.0	13.67	746.0	499.71	32.0	0.0	7811.769999999999	207.0	0.0	11351.0	2081.0	29.67	6646.0	11814.33	648.0	5278.0	131.0	543.0	4051.0	21.67	1791.0	0.0	2895.0	569.9000000000001	0.0	0.0	4265.0	5.0	283.33000000000004	18.33	2126.33	7416.17	130.67000000000002	1705.0	0.0	273.67	0.0	64.0	232.0	145.0	8657.33	833.0	59.33	279.0	5.33	3610.0	0.0	3.0	48.33	180.0	4745.67	6381.33	3.33	0.0	1862.0	5322.67	10312.33
K02025	ABC.MS.P; multiple sugar transport system permease protein	68686.5	46390.65	53283.67	87231.5	54578.65	68290.9	50666.82	40798.19	89688.68000000001	70394.67	99982.85	114319.66	71830.65	81060.68	47151.9	58869.58	112917.74	82569.25	64423.75	64341.89	57358.75	43184.75	76402.33	64560.51	57764.61	51791.5	82897.12	91740.77	111520.08	132909.32	84659.32	69867.85	80398.83	66879.67	53377.2	64098.65	90892.43	123721.17	111239.52	83428.83	77165.33	65497.8	66364.85	78646.65	66083.17	75709.65	98853.85	52225.35	66995.32	88683.3	96105.35	65425.83	117112.07	87953.98000000001	73059.35	105844.57	105325.67	104318.42	72742.85	116433.0	111393.67	290940.4	156336.82	139639.18	113456.61	190167.85	44423.11	133759.1	70036.62	104495.15	72562.04000000001	249085.17	146727.83000000002	89294.5	142744.88	136739.63	85043.0	107917.82	62063.05	83980.2	86265.15	76035.36	59762.65	45771.0	42315.15	69923.85	85356.70000000001	52249.18	52140.33	50351.3	51032.35	51500.65	59754.16	69221.19	73667.5
K02026	ABC.MS.P1; multiple sugar transport system permease protein	65689.5	45841.65	49858.67	81512.0	52604.65	62662.9	48172.32	38283.19	81394.68	63999.17	92577.85	108015.66	67455.65	75725.68	44709.9	57390.58	108316.24	78069.25	58656.75	60026.64	59360.61	40732.75	70240.61	60311.34	55371.61	48337.5	76546.12	81151.77	102892.08	123638.32	75468.32	64124.85	72201.83	62457.67	62403.2	60939.65	82839.43	112745.17	106211.52	77718.83	68809.33	60185.8	62692.85	74094.65	63918.17	73828.98	94839.85	49642.35	64934.32	86194.3	94229.85	63012.83	111825.57	85478.98000000001	71431.35	101650.99	101854.67	99488.42	69338.85	112935.0	107884.67	258719.4	149204.82	131828.18	108024.61	171296.85	40185.11	129749.1	68072.62	94154.15	67083.04000000001	238080.17	142967.83000000002	86309.5	135858.88	146269.63	83263.0	101221.82	59823.05	80145.2	85413.15	73278.86	57752.65	43959.0	41447.15	66695.85	80544.2	50977.68	50319.33	47678.630000000005	48998.35	49247.65	58654.94	67232.69	71947.5
K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein	68184.5	41972.81	45593.84	78538.0	47446.31	58058.9	41490.65	44472.69	85906.35	73869.95999999999	88646.19	105555.49	68855.11	82606.56999999999	53575.380000000005	70979.25	90969.97	71459.32	54923.39	57461.19	51295.8	42238.25	68952.06	59296.67	52662.61	43750.5	79936.61	76540.24	112069.27	118165.65	74463.33	60714.69	70541.06	58182.34	52511.7	73149.01	69434.26000000001	92206.24	96159.35	77502.07	67205.83	57146.27	72710.69	85986.31	53051.59	71389.66	96845.19	44509.69	59498.35	88379.73000000001	89453.69	57942.16	92502.94	74300.97	67606.19	107992.24	97471.84	94968.84	67222.69	97246.0	92276.84	204848.45	172327.15	165186.35	114036.78	163601.19	40112.61	103214.15	67376.62	78411.81	70616.54000000001	171934.84	110156.86	86689.5	109149.07	142047.47	82479.5	98959.65	51239.880000000005	68063.8	87429.81	66437.86	48057.81	35951.5	28122.31	62570.69	72690.16	42919.02	45331.56	41984.97	45601.19	49803.31	54560.72	68198.53	59875.0
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	69892.20999999999	54074.16	47080.28	68620.48999999999	60315.46000000001	64785.73	46968.11	56714.15	74332.32	61498.46000000001	73918.56	89516.47	71937.89	82961.34	46971.11	61206.9	70602.35	63310.76000000001	65563.31000000001	56760.71000000001	67733.05	58347.2	69758.25	76942.72	62038.81	43848.2	73462.94	79351.70999999999	79691.05	78326.34	71866.70999999999	74845.9	72559.23000000001	64987.55	59743.96	72642.01999999999	57173.23	85908.03	99332.63	78167.52	81212.24	78386.51000000001	68236.12	83130.29	72600.63	71662.28	100635.43	69635.95999999999	84483.51	95753.15	96133.52	74558.88	113833.13	88703.37	89525.79999999999	99227.82	101481.47	90551.49	67849.36	112715.91	97404.73	153379.56	124620.67	146995.34000000003	109868.55	169016.61	33182.3	103785.8	85850.35999999999	99578.55	80848.97	153064.09	104837.8	74961.76000000001	121418.77	122785.2	96633.24	106520.49	73307.11	92164.95	100858.02	73949.96	62251.53999999999	54760.54000000001	40150.39	57823.14	72078.84	50241.130000000005	56285.3	48227.0	54345.09	36303.7	56752.46	87213.9	72622.07
K02029	ABC.PA.P; polar amino acid transport system permease protein	65539.18	52775.32	43763.68	61754.82	53344.84	52247.7	42772.73	46248.880000000005	62646.83	50989.55	71177.68	86552.32	58016.75	69009.34	45150.04	60429.27	74353.35	65602.72	51835.28	46843.17	56705.59	47364.5	59440.77	59664.52	55502.61	40563.0	73550.14	66520.70999999999	78794.54	79603.5	64769.64	62655.68	59810.87	53137.01	57208.880000000005	68611.55	55467.78	83978.04	80149.37	61563.24	69141.01000000001	62496.89	66035.36	77305.32	64070.02	65795.66	95011.83	61593.2	74735.77	73735.23999999999	97900.86	71190.69	104327.81	82264.13	76118.54000000001	101289.48	94168.7	89419.19	65522.2	97676.35	90797.49	168244.40999999997	150645.0	149285.84999999998	105072.79	148601.68	32434.43	107857.62	85989.43	90151.54	76605.9	151280.69	101285.41	77645.54000000001	99024.27	106502.46	94943.84	104566.98	64504.89	83757.42000000001	88565.82	66088.98	53408.76	50183.34	35562.95	56326.34	68234.18	48260.51	51485.31	45176.96	45843.16	39276.16	53846.08	77244.36	68651.82
K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein	99540.72999999998	79764.82	70681.47	103539.57	82609.19	91804.55	68661.51999999999	79511.98	101067.69	83731.61	104928.58	124148.44	101561.65	117095.2	66292.49	85853.63	105796.28	96930.57	94800.83	77228.42	92641.83	80462.6	100625.7	106903.96	92004.03	65610.7	113114.97	127795.05	131619.0	127762.24	109409.43	110297.83	107305.63	89943.45000000001	83168.83	106651.25	97239.17	140938.72999999998	135272.97999999998	101433.35	117489.99000000002	109153.75	100345.21	120112.12	99958.25	96733.59	146130.53	96204.95	118350.33	136482.54	131481.56	105556.9	168857.55	129842.8	143697.59	142579.21	150054.44	135284.03	96154.15	154633.25	137065.78	298172.29	202244.94	223819.51	166482.11	274280.53	50620.6	159856.77000000002	128268.08	161642.59999999998	120021.7	225111.03	144902.47	107498.93	160379.08	171978.71999999997	144741.59	172850.82	100542.87	150741.47000000003	130733.97	109089.33	87855.54999999999	83265.24	55055.5	82849.14	105678.93	72836.22	85946.26999999999	68886.09	82793.57	52171.85	79775.02	119080.6	99873.61
K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein	25374.5	16191.16	17706.75	26919.25	22897.42	21943.95	17137.33	21355.36	34001.17	31515.29	28218.25	34870.58	29156.96	38114.4	18151.08	25233.83	28246.730000000003	22408.78	26889.63	27042.49	25044.49	23808.0	26380.11	29628.17	19228.11	15298.25	25416.160000000003	30689.2	35634.240000000005	37890.33	26762.09	25093.92	28832.0	24511.5	23406.25	28249.53	28797.700000000004	31210.08	39766.61	34577.75	28930.42	28125.31	26954.25	34902.33	23150.19	32558.67	39036.67	21328.92	29161.3	37148.9	35153.67	22209.75	41743.3	27776.08	31822.59	37485.29	39132.67	31393.5	24679.42	42255.0	35342.25	73072.04000000001	48257.83	63619.67	46807.19	62769.42	14121.36	36514.3	25167.65	29314.33	27141.04	53922.0	36516.2	24763.92	46958.05	52173.2	31336.58	30555.83	20810.8	42273.22	49533.25	33649.03999999999	25102.75	21850.5	10719.99	19219.17	26893.93	16022.75	18799.9	16354.66	18989.25	17316.92	23524.86	33818.01	23097.41
K02032	ABC.PE.A1; peptide/nickel transport system ATP-binding protein	48243.67	36435.82	30602.08	49907.08	34259.25	46965.82000000001	27072.49	41846.36	59424.84	54347.32	57256.76	70849.91	48014.92	62680.69	39634.4	59078.670000000006	56259.380000000005	48370.52	48889.170000000006	46387.59	41914.49	40722.5	50791.94	58229.67	39719.05	32647.25	59427.65	61686.4	86752.48999999999	78768.15999999999	56327.93	51791.09	52248.84	38337.5	38760.65	61143.89	53707.73	65011.41	70051.11	56814.92	51552.41	49167.51	56361.76	64153.99	36849.91	51470.0	82425.67	38368.93	60135.93000000001	69975.47	65895.68000000001	44833.42	67227.1	48912.74	54529.27	76425.79000000001	60422.01	65515.34	42292.93	63078.0	65289.08	155515.74000000002	115959.32	137232.18000000002	85472.63	108336.76	25572.63	65768.66	54619.03	60333.16	48309.04	92156.17	55541.07	56427.93	76300.01	97137.32	61615.08	62047.65	36354.35	81414.79000000001	87712.73999999999	49008.03999999999	36878.24	37258.17	18247.81	36175.34	55053.35	28873.42	32501.14	27857.31	34580.25	32542.579999999994	39313.52	54804.52	35554.55
K02033	ABC.PE.P; peptide/nickel transport system permease protein	57344.5	42933.66	37847.83	60134.0	44536.0	54532.27	36662.08	46994.11	67365.01000000001	60563.45	66490.84	79515.66	56508.59	72023.59	43061.99	62285.5	66753.4	55321.74	57458.7	57078.39	48851.240000000005	47054.75	59544.61	65553.67	47373.22	37994.25	63051.55	68218.7	91404.61	88275.58	63391.01	56279.09	58900.0	45633.0	43509.0	68194.39	57913.53	79115.08	83092.94	65715.75	64249.91	56305.18	63474.17	78500.16	44249.91	63364.83	93925.17	44283.34	64370.8	81195.2	75731.84	50715.5	76850.3	58126.16	69154.51	86317.79000000001	78624.09	77611.0	51605.84	80931.58	78055.75	152211.69	124497.99	139002.59	101936.38	125655.34	28589.22	83080.23000000001	60916.12	71010.83	58677.54	120368.5	73989.9	61155.42	88705.63	106494.4	78595.83	76484.99	41060.6	84926.62	93779.58	62495.28999999999	45043.83	43187.5	20784.32	42841.84	65703.68	32845.75	39440.3	35092.32	39755.67	34509.83	49010.11	64768.26	44729.47
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	56253.5	41887.16	37191.33	58853.0	42981.0	50686.77	35172.08	45983.61	62501.51	56381.45	62789.34	75684.66	53239.59	68661.59	42343.49	62162.0	60994.4	52280.74	52878.2	52146.59	45220.740000000005	45907.25	54920.61	61122.67	47909.72	36975.25	60387.55	65821.7	85604.61	80853.08	58592.01	54496.59	57753.5	43569.5	39970.7	67000.89	55102.53	72126.08	78338.44	62635.75	60651.91	54139.67999999999	60992.67	76431.16	43786.41	60279.33	92706.17	44029.84	63861.3	74727.2	75818.34	49745.0	75312.3	59108.66	68449.01	83817.79000000001	75296.59	77006.0	49484.84	76885.08	75233.75	149140.69	129137.49	138681.59	99586.88	126003.34	28783.22	81016.13	60798.62	68761.83	52512.04	116644.5	71916.9	59216.42	87174.63	103641.4	77721.33	75161.99	40763.6	82748.72	91909.08	59476.78999999999	44274.33	42400.5	21748.32	43440.34	62175.67999999999	33665.75	38068.8	33712.82	37286.17	32480.83	47262.61	63274.26	43673.97
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	54721.95	42831.49	38736.35	55844.0	42085.63	50275.240000000005	35336.02	46515.11	66067.91	57540.67	63898.13	79880.17	53713.27	65065.56	41987.56	61473.33	66788.94	57335.54	55965.54	55609.68	48902.37	46256.8	55141.71000000001	61430.3	46116.05	36385.5	63155.53999999999	66368.64	86574.62000000001	83458.07	59929.86	53079.29	56415.53	45615.64	47717.03	67128.17	55187.22	74890.70000000001	76733.3	61463.25	60172.22	53711.35	62686.0	82414.48999999999	43218.48	66420.97	93076.02	42270.31	69624.08	76892.37	79631.41	53047.19	90358.54	59696.38	68017.92	86670.54000000001	81128.39	77643.66	52370.41	79997.56	83850.19	151655.92	122184.84	134958.92	98243.47	131089.01	28709.550000000003	83215.74	65880.25	65928.55	58670.51	123503.54	77654.56	62025.060000000005	87482.16	103644.42	75062.53	70497.64	42401.7	105286.02	101749.64	62842.78999999999	44914.46	47305.9	24122.41	42541.01	66066.51000000001	35537.92	38475.23	32527.18	38797.9	34143.03	50021.27	64961.64	44416.2
K02036	pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]	37509.57	28359.83	22935.58	36179.67	32423.04	38867.380000000005	22139.86	37980.57	39856.62	35201.69	42584.82	51850.1	43120.9	46285.76	26684.51	36345.65	38986.44	33560.26	41347.43	34561.92	39330.36	33785.1	36920.08	41874.94	35735.22	24360.75	39957.880000000005	48046.57	50143.44	44403.81	38052.75	45137.7	40017.7	36290.61	35611.45	40010.71	40549.64	47418.83	57272.77	44848.69	45527.09	44670.58	40850.42	49094.83	34258.21	44470.81	50783.9	28376.45	47338.81999999999	53099.57	47159.55	30452.65	57041.19	46620.29	48767.240000000005	51574.380000000005	52135.88	44232.98	31566.31	52249.42	45950.36	85863.87	63971.06999999999	75716.75	51145.560000000005	88974.67	17098.87	55583.880000000005	43825.28999999999	49693.89	41565.64	70425.12	49793.28	47074.600000000006	63901.49	75296.09999999999	47305.65	57381.75	34119.36	48171.72	60459.18000000001	38124.27	30951.15	26440.47	20554.18	29532.31	41782.25	25497.83	23792.35	19572.3	27604.38	22824.47	26344.870000000003	49017.05	31041.65
K02037	pstC; phosphate transport system permease protein	35763.12	27055.83	21795.71	34761.67	29763.240000000005	34316.380000000005	21348.94	32231.07	36677.89	32430.660000000003	39122.37	47258.09	39236.7	42011.33	25278.51	33080.920000000006	35718.850000000006	28445.46	34621.43	29864.12	33909.630000000005	30855.55	34356.51	36428.47	33237.61	22383.0	35008.73	40420.3	41818.61	38265.84	34910.03	39699.0	36172.77	32805.64	28627.45	37727.41	37414.41	42977.46	51192.74	41441.86	40652.59	38660.31	37642.42	45725.33	33438.14	43023.01	48553.7	25724.65	42594.56	42976.62	45230.15	29634.120000000003	55374.12	43695.06	41951.84	48943.25	50734.61	42344.16	30718.41	49992.42	44032.09	77254.87	62806.2	72455.42	49373.2	77636.67	15972.76	54107.68	38446.77	42437.69	39146.34	70186.75	49190.45	44054.3	60539.96	60920.47	45735.45	55226.58	31816.01	45943.32	56503.28	37202.27	29753.15	25367.07	18853.75	28595.31	37513.45	23495.5	23118.42	18894.6	23329.98	22641.27	25501.07	44708.35	29810.25
K02038	pstA; phosphate transport system permease protein	35763.12	27055.83	21709.71	34761.67	29750.240000000005	34316.380000000005	21344.94	32220.07	36609.89	32439.160000000003	39118.37	47263.09	39187.7	42011.33	25278.51	33075.920000000006	35660.350000000006	27768.46	34621.43	29864.12	33909.630000000005	30855.55	34359.51	36404.47	33237.61	22258.0	34998.73	40420.3	41818.61	38265.84	34910.03	39699.0	36152.77	32782.64	28638.7	37751.41	37399.41	42977.46	51192.74	41441.86	40652.59	38660.81	37316.42	45700.33	33447.14	43042.01	48553.7	25724.65	42594.56	42712.62	45260.15	29644.120000000003	55374.12	43695.06	41951.84	48943.25	50722.61	42344.16	30779.41	49992.42	44112.09	77208.87	62806.2	72455.42	49409.2	77636.67	15972.76	54113.68	38446.77	42437.69	39136.34	70206.75	49190.45	44054.3	60564.96	60920.47	45739.45	55226.58	31661.01	45987.32	56471.78	37290.27	29753.15	25399.07	18853.75	28612.31	37507.45	23505.5	23118.42	18894.6	23329.98	22503.27	25543.07	44685.35	29810.25
K02039	phoU; phosphate transport system protein	32653.2	23649.33	20392.62	31848.67	26966.01	29440.210000000003	19432.78	26400.57	33200.89	29025.16	35690.369999999995	42779.09	34888.62	37545.33	23230.74	28633.52	32665.81	25483.21	27904.01	25493.54	30241.72	27729.8	29784.43	28613.300000000003	28214.86	19712.75	31556.98	32633.300000000003	33543.78	32733.09	30893.06	34115.0	32129.6	29755.64	25144.53	32630.83	33584.83	37521.29	45389.31999999999	37961.36	37331.5	35301.31	34190.67	41398.33	31311.550000000003	41052.26	41627.12	21441.89	38955.55	38331.54	42609.65	27515.11	55738.62	39483.03	37630.41	44309.25	48341.52	39042.240000000005	29486.57	47039.08	41271.85	65801.87000000001	60028.03	66827.5	47094.53	73891.67	14852.68	51669.41	36052.11	35789.78	37371.51	67349.58	46978.86	40847.39	52811.630000000005	54679.97	41687.03	51628.0	28418.09	43056.58	51628.43	36151.44	28157.63	23707.07	16507.92	27196.81	39257.21	21825.25	21278.83	17410.690000000002	20105.07	22150.77	23734.91	40707.52	28040.66
K02040	pstS; phosphate transport system substrate-binding protein	37713.82	28795.0	30832.89	37578.67	36989.86	35127.66	28492.17	33082.57	36924.380000000005	32765.0	39620.26	47432.0	41533.55	42218.12999999999	26690.24	33647.68	36644.11	28733.08	35411.03	31233.74	37572.75	31856.5	35828.009999999995	38017.5	34625.0	22776.95	35054.06	40524.630000000005	42764.8	38921.130000000005	35948.1	40437.76	37697.91	34798.01	33883.11	38111.3	45730.39	44059.13	52409.29	41859.26	43502.99	42159.31	38861.27	45942.13	44080.64	51405.34	57368.05	36200.0	52025.89	48000.0	63798.65	39219.48	71590.02	53923.62999999999	52751.36	62787.05	66790.88	57954.05	40906.91	67588.90000000001	58271.99	81303.18	76611.03	72730.42	67910.16	97151.27	18035.22	61327.17	54645.84999999999	54843.95	50543.62	86750.86	65960.43	50275.19	71494.6	70638.06999999999	61237.59999999999	62619.33	44833.54	59953.08	78095.60999999999	48330.44	35589.59	32316.94	24388.68	34957.75	47959.42999999999	31824.63	32568.340000000004	26482.71	32669.08	25611.42	33680.22	62390.88	38480.42
K02041	phnC; phosphonate transport system ATP-binding protein [EC:3.6.3.28]	38.0	46.0	187.0	20.0	992.0	218.67	271.75	223.0	72.5	111.67	58.17	70.33	303.67	958.0	17.67	84.5	131.89	122.11	146.0	182.5	133.0	298.0	50.0	377.5	89.44	115.0	108.33	93.5	515.03	412.0	1.67	48.33	448.67	306.0	183.33	50.67	4485.83	99.0	216.5	33.67	2455.0	2288.0	140.32999999999998	32.0	394.19	755.6700000000001	98.0	121.0	2570.33	314.47	2603.5	361.33	2525.0	137.0	414.67	60.0	907.67	92.67	491.0	193.0	1321.0	4047.33	0.0	36.0	797.44	0.0	39.44	465.83	2154.95	1034.5700000000002	91.67	157.0	192.0	310.67	282.17	110.28	307.0	24.0	850.5500000000001	523.0	1000.33	707.0	1054.13	868.0	148.0	45.0	677.3299999999999	263.33000000000004	891.6700000000001	283.33	19.33	142.0	1344.0	1338.67	193.66
K02042	phnE; phosphonate transport system permease protein	76.0	92.0	355.0	40.0	1250.0	283.67	352.5	266.0	114.67	203.67	88.67	135.66	547.67	1810.0	35.34	140.0	262.11	156.89	292.0	365.0	180.33	385.0	98.0	733.6700000000001	166.04999999999998	230.0	183.66	187.0	660.23	539.0	3.34	72.33	478.67	446.0	306.33	98.67	5980.33	165.0	236.0	53.67	4910.0	4576.0	278.66	64.0	464.05	1035.34	196.0	187.0	3059.66	599.27	2834.0	464.33	4359.0	220.0	720.3399999999999	120.0	1153.34	170.67	945.0	382.0	2550.0	7495.33	0.0	72.0	1240.88	0.0	51.55	611.3299999999999	2322.57	1081.97	152.67000000000002	185.0	384.0	318.67	557.34	156.56	503.0	24.0	1406.77	625.0	1813.33	804.0	1117.53	1115.0	197.0	87.0	1112.33	371.66	924.67	370.33	25.33	239.0	1420.0	1782.67	294.66
K02043	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein	0.0	0.0	168.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	108.33	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	418.67	0.0	60.33	2.67	2905.33	0.0	195.0	13.67	189.0	123.71	2.0	0.0	61.19	0.0	0.0	2.0	2081.0	29.67	1127.0	85.33	647.0	0.0	212.0	31.0	117.0	2.67	279.0	0.0	1138.0	569.9000000000001	0.0	0.0	471.0	0.0	4.33	18.33	2037.33	51.67	30.67	17.0	0.0	273.67	0.0	64.0	16.0	9.0	88.33	0.0	59.33	0.0	11.73	213.0	0.0	3.0	48.33	29.0	71.67	6.33	3.33	0.0	625.0	3.67	3.33
K02044	phnD; phosphonate transport system substrate-binding protein	38.0	52.0	362.0	20.0	1200.5	283.67	282.75	235.0	70.5	104.67	58.17	70.33	303.67	958.0	17.67	84.5	131.89	124.61	146.0	191.5	133.0	298.0	50.0	377.5	89.44	115.0	108.33	93.5	499.03	412.0	1.67	48.33	451.67	306.0	183.33	105.67	3910.83	91.0	216.5	33.67	2455.0	2289.5	172.32999999999998	32.0	787.1899999999999	908.67	98.0	1305.5	2814.33	291.47	4061.5	634.33	3692.0	1143.5	695.1700000000001	606.0	1164.67	92.67	858.0	254.0	2462.0	1135.83	0.0	36.0	1062.44	0.0	49.44	423.83	2409.45	2308.57	91.67	191.0	192.0	758.6700000000001	229.67	113.78	414.5	56.0	1855.05	588.0	1327.33	1106.0	1092.13	1107.0	807.0	473.0	923.33	858.33	1503.17	793.33	19.33	142.0	2108.0	2024.67	216.66
K02045	cysA; sulfate transport system ATP-binding protein [EC:3.6.3.25]	3510.0	1006.5	5264.0	6786.0	3882.5	6446.67	4330.0	3049.0	9506.33	6223.67	8383.67	9461.0	7457.67	7766.0	2943.0	1439.0	10308.17	8039.83	6305.0	4590.0	2607.24	3357.0	7129.360000000001	3963.33	4922.83	4058.0	7463.14	12360.0	10170.32	10111.0	9461.0	6520.33	7455.67	5892.0	1244.33	3434.17	13446.33	13494.5	5947.5	6504.67	9442.33	6857.04	5430.5	4495.0	5566.19	3411.5	4437.0	3840.5	9447.0	11302.67	6068.0	4910.83	9951.5	9055.5	4498.5	5897.79	8543.0	6433.17	5862.0	9628.0	10031.5	31502.4	11526.5	11516.0	10036.0	8817.0	3614.33	15108.33	5760.83	10560.17	10240.17	27239.5	14145.5	6539.67	14264.5	9616.5	5447.0	11276.0	6517.83	5082.0	4561.33	5199.12	4795.73	2750.5	4919.0	7273.5	8765.08	4455.0	4662.17	4565.83	4466.33	4043.5	3581.86	4737.67	5439.33
K02046	cysU; sulfate transport system permease protein	1766.5	430.5	2809.0	4312.0	1497.5	2094.67	2038.0	1411.0	4492.33	1957.67	4622.67	5906.0	3830.67	3243.0	1549.0	568.0	5501.67	4877.83	3430.0	908.0	1157.24	1837.0	3464.36	1689.33	2506.83	2179.0	3851.14	7290.0	5348.32	5971.0	4892.0	4425.33	5438.67	3653.0	316.33	1434.17	8150.33	7543.5	3173.0	3135.67	3341.0	2789.71	2607.0	2087.0	2967.19	1321.5	2413.0	2958.5	6391.0	3077.67	4855.0	3000.83	8435.0	6153.5	1193.5	3666.79	3555.0	4202.67	3068.0	4950.0	6772.5	30818.4	7875.0	5945.0	4406.0	8322.0	2954.33	11741.33	3778.83	8811.67	3520.67	17075.0	9348.0	4175.67	9528.5	3942.5	2519.0	8077.0	4825.83	2194.0	1085.33	2462.62	2847.73	1207.0	4208.0	4293.5	2918.08	3668.0	1783.17	2316.33	2445.33	2493.0	1858.86	1681.67	3519.33
